id,timestamp,source_ip,device_name,domain,protocol,port,risk_score,entropy,severity,agent_id,dst_ip,packet_size,device_type,os_family,brand,mac_address,identity_confidence,organization_id
100,2026-02-24 09:46:54,172.26.162.254,Remote Device,tm-sdk.platinumai.net,UDP,53,0,2.92193,LOW,GATEWAY_SENSE_01,172.26.162.166,81,Unknown,Unknown,Unknown,-,low,39b6f683-3560-4178-a1cf-3652ec1b1c8a
101,2026-02-24 09:46:54,172.26.162.254,Remote Device,netvisor-prem-2026.loca.lt,UDP,53,0,3.72548,LOW,GATEWAY_SENSE_01,172.26.162.166,86,Unknown,Unknown,Unknown,-,low,39b6f683-3560-4178-a1cf-3652ec1b1c8a
102,2026-02-24 09:46:54,172.26.162.254,Remote Device,lemon-gifts-bake.loca.lt,UDP,53,0,3.75,LOW,GATEWAY_SENSE_01,172.26.162.166,84,Unknown,Unknown,Unknown,-,low,39b6f683-3560-4178-a1cf-3652ec1b1c8a
103,2026-02-24 09:46:54,172.26.162.166,Remote Device,tm-sdk.platinumai.net,UDP,53,0,2.92193,LOW,GATEWAY_SENSE_01,172.26.162.254,81,Unknown,Unknown,Unknown,-,low,39b6f683-3560-4178-a1cf-3652ec1b1c8a
104,2026-02-24 09:46:54,172.26.162.166,Remote Device,tm-sdk.platinumai.net,UDP,53,0,2.92193,LOW,GATEWAY_SENSE_01,172.26.162.254,81,Unknown,Unknown,Unknown,-,low,39b6f683-3560-4178-a1cf-3652ec1b1c8a
105,2026-02-24 09:46:54,172.26.162.166,Remote Device,netvisor-prem-2026.loca.lt,UDP,53,0,3.72548,LOW,GATEWAY_SENSE_01,172.26.162.254,86,Unknown,Unknown,Unknown,-,low,39b6f683-3560-4178-a1cf-3652ec1b1c8a
106,2026-02-24 09:46:54,172.26.162.166,Remote Device,lemon-gifts-bake.loca.lt,UDP,53,0,3.75,LOW,GATEWAY_SENSE_01,172.26.162.254,84,Unknown,Unknown,Unknown,-,low,39b6f683-3560-4178-a1cf-3652ec1b1c8a
107,2026-02-24 09:46:54,172.26.162.254,Remote Device,tm-sdk.platinumai.net,UDP,53,0,2.92193,LOW,GATEWAY_SENSE_01,172.26.162.166,81,Unknown,Unknown,Unknown,-,low,39b6f683-3560-4178-a1cf-3652ec1b1c8a
108,2026-02-24 09:46:54,172.26.162.166,Remote Device,tm-sdk.platinumai.net,UDP,53,0,2.92193,LOW,GATEWAY_SENSE_01,172.26.162.254,81,Unknown,Unknown,Unknown,-,low,39b6f683-3560-4178-a1cf-3652ec1b1c8a
109,2026-02-24 09:47:02,172.26.162.254,Remote Device,settings-win.data.microsoft.com,UDP,53,0,0.0,LOW,GATEWAY_SENSE_01,172.26.162.166,91,Unknown,Unknown,Unknown,-,low,39b6f683-3560-4178-a1cf-3652ec1b1c8a
110,2026-02-24 09:47:02,172.26.162.254,Remote Device,settings-win.data.microsoft.com,UDP,53,0,0.0,LOW,GATEWAY_SENSE_01,172.26.162.166,91,Unknown,Unknown,Unknown,-,low,39b6f683-3560-4178-a1cf-3652ec1b1c8a
111,2026-02-24 09:47:02,172.26.162.254,Remote Device,netvisor-prem-2026.loca.lt,UDP,53,0,3.72548,LOW,GATEWAY_SENSE_01,172.26.162.166,86,Unknown,Unknown,Unknown,-,low,39b6f683-3560-4178-a1cf-3652ec1b1c8a
112,2026-02-24 09:47:02,172.26.162.254,Remote Device,lemon-gifts-bake.loca.lt,UDP,53,0,3.75,LOW,GATEWAY_SENSE_01,172.26.162.166,84,Unknown,Unknown,Unknown,-,low,39b6f683-3560-4178-a1cf-3652ec1b1c8a
113,2026-02-24 09:47:02,172.26.162.166,Remote Device,netvisor-prem-2026.loca.lt,UDP,53,0,3.72548,LOW,GATEWAY_SENSE_01,172.26.162.254,86,Unknown,Unknown,Unknown,-,low,39b6f683-3560-4178-a1cf-3652ec1b1c8a
114,2026-02-24 09:47:02,172.26.162.166,Remote Device,lemon-gifts-bake.loca.lt,UDP,53,0,3.75,LOW,GATEWAY_SENSE_01,172.26.162.254,84,Unknown,Unknown,Unknown,-,low,39b6f683-3560-4178-a1cf-3652ec1b1c8a
115,2026-02-24 09:47:02,172.26.162.166,Remote Device,settings-win.data.microsoft.com,UDP,53,0,0.0,LOW,GATEWAY_SENSE_01,172.26.162.254,270,Unknown,Unknown,Unknown,-,low,39b6f683-3560-4178-a1cf-3652ec1b1c8a
116,2026-02-24 09:47:02,172.26.162.166,Remote Device,settings-win.data.microsoft.com,UDP,53,0,0.0,LOW,GATEWAY_SENSE_01,172.26.162.254,226,Unknown,Unknown,Unknown,-,low,39b6f683-3560-4178-a1cf-3652ec1b1c8a
117,2026-02-24 09:47:06,172.26.162.254,Remote Device,us-east-1.ctrl.prod.os.notifications.aws.dev,UDP,53,0,2.87314,LOW,GATEWAY_SENSE_01,172.26.162.166,104,Unknown,Unknown,Unknown,-,low,39b6f683-3560-4178-a1cf-3652ec1b1c8a
118,2026-02-24 09:47:06,172.26.162.254,Remote Device,us-east-1.ctrl.prod.os.notifications.aws.dev,UDP,53,0,2.87314,LOW,GATEWAY_SENSE_01,172.26.162.166,104,Unknown,Unknown,Unknown,-,low,39b6f683-3560-4178-a1cf-3652ec1b1c8a
119,2026-02-24 09:47:06,172.26.162.166,Remote Device,us-east-1.ctrl.prod.os.notifications.aws.dev,UDP,53,0,2.87314,LOW,GATEWAY_SENSE_01,172.26.162.254,104,Unknown,Unknown,Unknown,-,low,39b6f683-3560-4178-a1cf-3652ec1b1c8a
120,2026-02-24 09:47:06,172.26.162.166,Remote Device,us-east-1.ctrl.prod.os.notifications.aws.dev,UDP,53,0,2.87314,LOW,GATEWAY_SENSE_01,172.26.162.254,152,Unknown,Unknown,Unknown,-,low,39b6f683-3560-4178-a1cf-3652ec1b1c8a
121,2026-02-24 09:47:06,172.26.162.254,Remote Device,us-east-1.ctrl.prod.os.notifications.aws.dev,UDP,53,0,2.87314,LOW,GATEWAY_SENSE_01,172.26.162.166,104,Unknown,Unknown,Unknown,-,low,39b6f683-3560-4178-a1cf-3652ec1b1c8a
122,2026-02-24 09:47:06,172.26.162.166,Remote Device,us-east-1.ctrl.prod.os.notifications.aws.dev,UDP,53,0,2.87314,LOW,GATEWAY_SENSE_01,172.26.162.254,152,Unknown,Unknown,Unknown,-,low,39b6f683-3560-4178-a1cf-3652ec1b1c8a
123,2026-02-24 09:47:06,172.26.162.254,Remote Device,us-east-1.ctrl.prod.os.notifications.aws.dev,UDP,53,0,2.87314,LOW,GATEWAY_SENSE_01,172.26.162.166,104,Unknown,Unknown,Unknown,-,low,39b6f683-3560-4178-a1cf-3652ec1b1c8a
124,2026-02-24 09:47:06,172.26.162.166,Remote Device,us-east-1.ctrl.prod.os.notifications.aws.dev,UDP,53,0,2.87314,LOW,GATEWAY_SENSE_01,172.26.162.254,104,Unknown,Unknown,Unknown,-,low,39b6f683-3560-4178-a1cf-3652ec1b1c8a
125,2026-02-24 09:47:07,172.26.162.254,Remote Device,netvisor-prem-2026.loca.lt,UDP,53,0,3.72548,LOW,GATEWAY_SENSE_01,172.26.162.166,86,Unknown,Unknown,Unknown,-,low,39b6f683-3560-4178-a1cf-3652ec1b1c8a
126,2026-02-24 09:47:07,172.26.162.166,Remote Device,netvisor-prem-2026.loca.lt,UDP,53,0,3.72548,LOW,GATEWAY_SENSE_01,172.26.162.254,86,Unknown,Unknown,Unknown,-,low,39b6f683-3560-4178-a1cf-3652ec1b1c8a
127,2026-02-24 09:47:08,172.26.162.254,Remote Device,lemon-gifts-bake.loca.lt,UDP,53,0,3.75,LOW,GATEWAY_SENSE_01,172.26.162.166,84,Unknown,Unknown,Unknown,-,low,39b6f683-3560-4178-a1cf-3652ec1b1c8a
128,2026-02-24 09:47:08,172.26.162.166,Remote Device,lemon-gifts-bake.loca.lt,UDP,53,0,3.75,LOW,GATEWAY_SENSE_01,172.26.162.254,84,Unknown,Unknown,Unknown,-,low,39b6f683-3560-4178-a1cf-3652ec1b1c8a
129,2026-02-24 09:47:08,172.26.162.254,Remote Device,cell-0.ap-south-1.prod.telemetry.console.api.aws,UDP,53,0,3.12193,LOW,GATEWAY_SENSE_01,172.26.162.166,108,Unknown,Unknown,Unknown,-,low,39b6f683-3560-4178-a1cf-3652ec1b1c8a
130,2026-02-24 09:47:08,172.26.162.254,Remote Device,cell-0.ap-south-1.prod.telemetry.console.api.aws,UDP,53,0,3.12193,LOW,GATEWAY_SENSE_01,172.26.162.166,108,Unknown,Unknown,Unknown,-,low,39b6f683-3560-4178-a1cf-3652ec1b1c8a
131,2026-02-24 09:47:08,172.26.162.166,Remote Device,cell-0.ap-south-1.prod.telemetry.console.api.aws,UDP,53,0,3.12193,LOW,GATEWAY_SENSE_01,172.26.162.254,280,Unknown,Unknown,Unknown,-,low,39b6f683-3560-4178-a1cf-3652ec1b1c8a
132,2026-02-24 09:47:09,172.26.162.254,Remote Device,cell-0.ap-south-1.prod.telemetry.console.api.aws,UDP,53,0,3.12193,LOW,GATEWAY_SENSE_01,172.26.162.166,108,Unknown,Unknown,Unknown,-,low,39b6f683-3560-4178-a1cf-3652ec1b1c8a
133,2026-02-24 09:47:10,172.26.162.166,Remote Device,cell-0.ap-south-1.prod.telemetry.console.api.aws,UDP,53,0,3.12193,LOW,GATEWAY_SENSE_01,172.26.162.254,304,Unknown,Unknown,Unknown,-,low,39b6f683-3560-4178-a1cf-3652ec1b1c8a
134,2026-02-24 09:47:10,172.26.162.254,Remote Device,cell-0.ap-south-1.prod.telemetry.console.api.aws,UDP,53,0,3.12193,LOW,GATEWAY_SENSE_01,172.26.162.166,108,Unknown,Unknown,Unknown,-,low,39b6f683-3560-4178-a1cf-3652ec1b1c8a
135,2026-02-24 09:47:10,172.26.162.166,Remote Device,cell-0.ap-south-1.prod.telemetry.console.api.aws,UDP,53,0,3.12193,LOW,GATEWAY_SENSE_01,172.26.162.254,140,Unknown,Unknown,Unknown,-,low,39b6f683-3560-4178-a1cf-3652ec1b1c8a
136,2026-02-24 09:47:10,172.26.162.254,Remote Device,cell-0.ap-south-1.prod.telemetry.console.api.aws,UDP,53,0,3.12193,LOW,GATEWAY_SENSE_01,172.26.162.166,108,Unknown,Unknown,Unknown,-,low,39b6f683-3560-4178-a1cf-3652ec1b1c8a
137,2026-02-24 09:47:10,172.26.162.166,Remote Device,cell-0.ap-south-1.prod.telemetry.console.api.aws,UDP,53,0,3.12193,LOW,GATEWAY_SENSE_01,172.26.162.254,164,Unknown,Unknown,Unknown,-,low,39b6f683-3560-4178-a1cf-3652ec1b1c8a
138,2026-02-24 09:47:15,172.26.162.254,Remote Device,lemon-gifts-bake.loca.lt,UDP,53,0,3.75,LOW,GATEWAY_SENSE_01,172.26.162.166,84,Unknown,Unknown,Unknown,-,low,39b6f683-3560-4178-a1cf-3652ec1b1c8a
139,2026-02-24 09:47:15,172.26.162.254,Remote Device,netvisor-prem-2026.loca.lt,UDP,53,0,3.72548,LOW,GATEWAY_SENSE_01,172.26.162.166,86,Unknown,Unknown,Unknown,-,low,39b6f683-3560-4178-a1cf-3652ec1b1c8a
140,2026-02-24 09:47:15,172.26.162.166,Remote Device,netvisor-prem-2026.loca.lt,UDP,53,0,3.72548,LOW,GATEWAY_SENSE_01,172.26.162.254,86,Unknown,Unknown,Unknown,-,low,39b6f683-3560-4178-a1cf-3652ec1b1c8a
141,2026-02-24 09:47:15,172.26.162.166,Remote Device,lemon-gifts-bake.loca.lt,UDP,53,0,3.75,LOW,GATEWAY_SENSE_01,172.26.162.254,84,Unknown,Unknown,Unknown,-,low,39b6f683-3560-4178-a1cf-3652ec1b1c8a
142,2026-02-24 09:47:20,172.26.162.254,Remote Device,netvisor-prem-2026.loca.lt,UDP,53,0,3.72548,LOW,GATEWAY_SENSE_01,172.26.162.166,86,Unknown,Unknown,Unknown,-,low,39b6f683-3560-4178-a1cf-3652ec1b1c8a
143,2026-02-24 09:47:20,172.26.162.166,Remote Device,netvisor-prem-2026.loca.lt,UDP,53,0,3.72548,LOW,GATEWAY_SENSE_01,172.26.162.254,86,Unknown,Unknown,Unknown,-,low,39b6f683-3560-4178-a1cf-3652ec1b1c8a
144,2026-02-24 09:47:22,172.26.162.254,Remote Device,lemon-gifts-bake.loca.lt,UDP,53,0,3.75,LOW,GATEWAY_SENSE_01,172.26.162.166,84,Unknown,Unknown,Unknown,-,low,39b6f683-3560-4178-a1cf-3652ec1b1c8a
145,2026-02-24 09:47:22,172.26.162.166,Remote Device,lemon-gifts-bake.loca.lt,UDP,53,0,3.75,LOW,GATEWAY_SENSE_01,172.26.162.254,84,Unknown,Unknown,Unknown,-,low,39b6f683-3560-4178-a1cf-3652ec1b1c8a
146,2026-02-24 09:48:00,172.26.162.254,Remote Device,dns.msftncsi.com,UDP,53,0,2.75,LOW,GATEWAY_SENSE_01,172.26.162.166,76,Unknown,Unknown,Unknown,-,low,39b6f683-3560-4178-a1cf-3652ec1b1c8a
147,2026-02-24 09:48:00,172.26.162.254,Remote Device,netvisor-prem-2026.loca.lt,UDP,53,0,3.72548,LOW,GATEWAY_SENSE_01,172.26.162.166,86,Unknown,Unknown,Unknown,-,low,39b6f683-3560-4178-a1cf-3652ec1b1c8a
148,2026-02-24 09:48:00,172.26.162.254,Remote Device,lemon-gifts-bake.loca.lt,UDP,53,0,3.75,LOW,GATEWAY_SENSE_01,172.26.162.166,84,Unknown,Unknown,Unknown,-,low,39b6f683-3560-4178-a1cf-3652ec1b1c8a
149,2026-02-24 09:48:00,172.26.162.254,Remote Device,lemon-gifts-bake.loca.lt,UDP,53,0,3.75,LOW,GATEWAY_SENSE_01,172.26.162.166,84,Unknown,Unknown,Unknown,-,low,39b6f683-3560-4178-a1cf-3652ec1b1c8a
150,2026-02-24 09:48:00,172.26.162.166,Remote Device,netvisor-prem-2026.loca.lt,UDP,53,0,3.72548,LOW,GATEWAY_SENSE_01,172.26.162.254,86,Unknown,Unknown,Unknown,-,low,39b6f683-3560-4178-a1cf-3652ec1b1c8a
151,2026-02-24 09:48:00,172.26.162.166,Remote Device,lemon-gifts-bake.loca.lt,UDP,53,0,3.75,LOW,GATEWAY_SENSE_01,172.26.162.254,84,Unknown,Unknown,Unknown,-,low,39b6f683-3560-4178-a1cf-3652ec1b1c8a
152,2026-02-24 09:48:00,172.26.162.166,Remote Device,dns.msftncsi.com,UDP,53,0,2.75,LOW,GATEWAY_SENSE_01,172.26.162.254,92,Unknown,Unknown,Unknown,-,low,39b6f683-3560-4178-a1cf-3652ec1b1c8a
153,2026-02-24 09:48:00,172.26.162.166,Remote Device,lemon-gifts-bake.loca.lt,UDP,53,0,3.75,LOW,GATEWAY_SENSE_01,172.26.162.254,100,Unknown,Unknown,Unknown,-,low,39b6f683-3560-4178-a1cf-3652ec1b1c8a
154,2026-02-24 09:48:05,172.26.162.254,Remote Device,netvisor-prem-2026.loca.lt,UDP,53,0,3.72548,LOW,GATEWAY_SENSE_01,172.26.162.166,86,Unknown,Unknown,Unknown,-,low,39b6f683-3560-4178-a1cf-3652ec1b1c8a
155,2026-02-24 09:48:05,172.26.162.166,Remote Device,netvisor-prem-2026.loca.lt,UDP,53,0,3.72548,LOW,GATEWAY_SENSE_01,172.26.162.254,86,Unknown,Unknown,Unknown,-,low,39b6f683-3560-4178-a1cf-3652ec1b1c8a
156,2026-02-24 09:48:07,172.26.162.254,Remote Device,lemon-gifts-bake.loca.lt,UDP,53,0,3.75,LOW,GATEWAY_SENSE_01,172.26.162.166,84,Unknown,Unknown,Unknown,-,low,39b6f683-3560-4178-a1cf-3652ec1b1c8a
157,2026-02-24 09:48:07,172.26.162.166,Remote Device,lemon-gifts-bake.loca.lt,UDP,53,0,3.75,LOW,GATEWAY_SENSE_01,172.26.162.254,84,Unknown,Unknown,Unknown,-,low,39b6f683-3560-4178-a1cf-3652ec1b1c8a
158,2026-02-24 09:48:09,172.26.162.254,Remote Device,netvisor-prem-2026.loca.lt,UDP,53,0,3.72548,LOW,GATEWAY_SENSE_01,172.26.162.166,86,Unknown,Unknown,Unknown,-,low,39b6f683-3560-4178-a1cf-3652ec1b1c8a
159,2026-02-24 09:48:09,172.26.162.166,Remote Device,netvisor-prem-2026.loca.lt,UDP,53,0,3.72548,LOW,GATEWAY_SENSE_01,172.26.162.254,102,Unknown,Unknown,Unknown,-,low,39b6f683-3560-4178-a1cf-3652ec1b1c8a
