id,timestamp,source_ip,device_name,domain,protocol,port,risk_score,entropy,severity,agent_id,dst_ip,packet_size
154,2026-01-31 20:58:00,10.154.193.96,LAPTOP,c.bing.com,,,,,,GATEWAY_SENSE_01,-,0
155,2026-01-31 20:58:00,10.154.193.96,LAPTOP,assets.msn.com,,,,,,GATEWAY_SENSE_01,-,0
156,2026-01-31 20:58:00,10.154.193.96,LAPTOP,api.msn.com,,,,,,GATEWAY_SENSE_01,-,0
157,2026-01-31 20:58:00,10.154.193.96,LAPTOP,substrate.office.com,,,,,,GATEWAY_SENSE_01,-,0
158,2026-01-31 20:58:01,10.154.193.96,LAPTOP,eastus-8.in.applicationinsights.azure.com,,,,,,GATEWAY_SENSE_01,-,0
159,2026-01-31 20:58:02,10.154.193.96,LAPTOP,th.bing.com,,,,,,GATEWAY_SENSE_01,-,0
160,2026-01-31 20:58:03,10.154.193.96,LAPTOP,dit.whatsapp.net,,,,,,GATEWAY_SENSE_01,-,0
161,2026-01-31 20:58:03,10.154.193.96,LAPTOP,update.googleapis.com,,,,,,GATEWAY_SENSE_01,-,0
162,2026-01-31 20:58:04,10.154.193.96,LAPTOP,www.google.com,,,,,,GATEWAY_SENSE_01,-,0
163,2026-01-31 20:58:08,10.154.193.96,LAPTOP,api.msn.com,,,,,,GATEWAY_SENSE_01,-,0
164,2026-01-31 20:58:08,10.154.193.96,LAPTOP,antigravity-unleash.goog,,,,,,GATEWAY_SENSE_01,-,0
165,2026-01-31 20:58:11,10.154.193.96,LAPTOP,218.193.154.10.in-addr.arpa,,,,,,GATEWAY_SENSE_01,-,0
166,2026-01-31 20:58:12,10.154.193.96,LAPTOP,media-blr1-1.cdn.whatsapp.net,,,,,,GATEWAY_SENSE_01,-,0
167,2026-01-31 20:58:23,10.154.193.96,LAPTOP,218.193.154.10.in-addr.arpa,,,,,,GATEWAY_SENSE_01,-,0
168,2026-01-31 20:58:25,10.154.193.96,LAPTOP,www.google.com,,,,,,GATEWAY_SENSE_01,-,0
169,2026-01-31 20:58:27,10.154.193.96,LAPTOP,edge-cloud-resource-static.azureedge.net,,,,,,GATEWAY_SENSE_01,-,0
